fold,epoch,train_loss,train_acc,val_loss,val_acc,lr
2,1,5.191821592424241,0.013667640682439438,4.942043986332629,0.030534351145038167,0.001
2,2,4.858303598638911,0.031576962955980774,4.674340204832612,0.0542832909245123,0.0009938441702975688
2,3,4.644230770271453,0.05184277500235649,4.507962537074716,0.07633587786259542,0.0009755282581475768
2,4,4.50130459527199,0.06503911773022905,4.365436202899392,0.09499575911789652,0.0009455032620941839
2,5,4.38297211940714,0.07927231595814874,4.301789647750272,0.1085665818490246,0.0009045084971874737
2,6,4.290011017876955,0.08784993873126591,4.190202560942491,0.11874469889737066,0.0008535533905932737
2,7,4.206690145938962,0.09755867659534358,4.116334419719641,0.13231552162849872,0.0007938926261462366
2,8,4.132760073217463,0.11141483645960977,4.041996485505496,0.13570822731128074,0.0007269952498697733
2,9,4.069787168291559,0.11914412291450655,3.985005571237553,0.1475826972010178,0.0006545084971874737
2,10,4.017544653179936,0.12197191064190781,4.041292474470065,0.15351993214588636,0.0005782172325201155
2,11,3.972361803571694,0.13366009991516636,3.8927555929512367,0.16030534351145037,0.0005
2,12,3.9411232384494634,0.13997549250636251,3.894703860197965,0.15691263782866835,0.0004217827674798847
2,13,3.8956073471890598,0.15072108587048733,3.8581726063703257,0.17472434266327397,0.00034549150281252633
2,14,3.8719146248307483,0.1550570270525026,3.806752990928113,0.1806615776081425,0.00027300475013022663
2,15,3.8272289289966563,0.1627863135073994,3.77378153335856,0.17472434266327397,0.00020610737385376348
2,16,3.8128735743387896,0.16212649637100576,3.8305024210935534,0.17048346055979643,0.00014644660940672625
2,17,3.8083547258570345,0.16627391837119426,3.7569829711881706,0.19508057675996607,9.549150281252631e-05
2,18,3.7879347457817425,0.16702799509850128,3.7101641429289605,0.20610687022900764,5.4496737905816096e-05
2,19,3.7777675457326145,0.17579413705344518,3.7397269262308988,0.18744698897370654,2.447174185242323e-05
2,20,3.781607125501896,0.16910170609859554,3.7289502545875246,0.18829516539440203,6.15582970243117e-06
